시군구별,연도,월,남자,여자,전체,성비
부산광역시,2021,01,706.0,645.0,1351.0,1.0945736434108526
부산광역시,2021,02,608.0,507.0,1115.0,1.1992110453648914
부산광역시,2021,03,658.0,685.0,1343.0,0.9605839416058394
부산광역시,2021,04,652.0,641.0,1293.0,1.0171606864274572
부산광역시,2021,05,612.0,591.0,1203.0,1.0355329949238579
부산광역시,2021,06,667.0,598.0,1265.0,1.1153846153846154
부산광역시,2021,07,641.0,581.0,1222.0,1.1032702237521514
부산광역시,2021,08,671.0,631.0,1302.0,1.063391442155309
부산광역시,2021,09,611.0,627.0,1238.0,0.9744816586921851
부산광역시,2021,10,603.0,580.0,1183.0,1.039655172413793
부산광역시,2021,11,549.0,494.0,1043.0,1.111336032388664
부산광역시,2021,12,458.0,430.0,888.0,1.0651162790697675
부산광역시,2022,01,718.0,730.0,1448.0,0.9835616438356164
부산광역시,2022,02,618.0,556.0,1174.0,1.1115107913669064
부산광역시,2022,03,625.0,635.0,1260.0,0.984251968503937
부산광역시,2022,04,628.0,618.0,1246.0,1.0161812297734627
부산광역시,2022,05,590.0,582.0,1172.0,1.013745704467354
부산광역시,2022,06,613.0,518.0,1131.0,1.1833976833976834
부산광역시,2022,07,588.0,557.0,1145.0,1.0556552962298025
부산광역시,2022,08,635.0,614.0,1249.0,1.0342019543973942
부산광역시,2022,09,634.0,575.0,1209.0,1.102608695652174
부산광역시,2022,10,602.0,564.0,1166.0,1.0673758865248226
부산광역시,2022,11,479.0,498.0,977.0,0.9618473895582329
부산광역시,2022,12,528.0,429.0,957.0,1.2307692307692308
부산광역시,2023,01,668.0,634.0,1302.0,1.053627760252366
부산광역시,2023,02,597.0,536.0,1133.0,1.1138059701492538
부산광역시,2023,03,599.0,580.0,1179.0,1.032758620689655
부산광역시,2023,04,539.0,523.0,1062.0,1.0305927342256214
부산광역시,2023,05,552.0,548.0,1100.0,1.0072992700729928
부산광역시,2023,06,546.0,486.0,1032.0,1.123456790123457
부산광역시,2023,07,510.0,519.0,1029.0,0.9826589595375722
부산광역시,2023,08,583.0,511.0,1094.0,1.1409001956947162
부산광역시,2023,09,557.0,482.0,1039.0,1.1556016597510372
부산광역시,2023,10,554.0,537.0,1091.0,1.031657355679702
부산광역시,2023,11,448.0,492.0,940.0,0.9105691056910569
부산광역시,2023,12,437.0,428.0,865.0,1.0210280373831775
부산광역시,2024,01,586.0,551.0,1137.0,1.0635208711433757
부산광역시,2024,02,546.0,491.0,1037.0,1.1120162932790223
부산광역시,2024,03,549.0,544.0,1093.0,1.0091911764705883
부산광역시,2024,04,513.0,556.0,1069.0,0.9226618705035972
부산광역시,2024,05,602.0,513.0,1115.0,1.1734892787524367
부산광역시,2024,06,471.0,501.0,972.0,0.9401197604790419
부산광역시,2024,07,565.0,556.0,1121.0,1.0161870503597121
부산광역시,2024,08,547.0,521.0,1068.0,1.0499040307101728
부산광역시,2024,09,621.0,571.0,1192.0,1.0875656742556918
부산광역시,2024,10,591.0,582.0,1173.0,1.0154639175257731
부산광역시,2024,11,551.0,570.0,1121.0,0.9666666666666667
부산광역시,2024,12,503.0,462.0,965.0,1.0887445887445888
서울특별시,1997,01,6886.0,6319.0,13205.0,1.089729387561323
서울특별시,1997,02,6224.0,6015.0,12239.0,1.0347464671654198
서울특별시,1997,03,6947.0,6411.0,13358.0,1.0836063016690063
서울특별시,1997,04,6152.0,5994.0,12146.0,1.0263596930263597
서울특별시,1997,05,6036.0,5601.0,11637.0,1.077664702731655
서울특별시,1997,06,5568.0,5126.0,10694.0,1.0862270776433867
서울특별시,1997,07,5873.0,5366.0,11239.0,1.0944837868058144
서울특별시,1997,08,5718.0,5524.0,11242.0,1.0351194786386677
서울특별시,1997,09,6085.0,5672.0,11757.0,1.0728138222849084
서울특별시,1997,10,6275.0,6038.0,12313.0,1.039251407750911
서울특별시,1997,11,5872.0,5508.0,11380.0,1.066085693536674
서울특별시,1997,12,5884.0,5630.0,11514.0,1.0451154529307283
서울특별시,1998,01,6594.0,6165.0,12759.0,1.0695863746958638
서울특별시,1998,02,6183.0,5722.0,11905.0,1.0805662355819643
서울특별시,1998,03,6489.0,5958.0,12447.0,1.0891238670694865
서울특별시,1998,04,5926.0,5594.0,11520.0,1.0593493028244547
서울특별시,1998,05,5906.0,5206.0,11112.0,1.1344602381867077
서울특별시,1998,06,5391.0,5005.0,10396.0,1.0771228771228771
서울특별시,1998,07,5386.0,5203.0,10589.0,1.035172016144532
서울특별시,1998,08,5304.0,4977.0,10281.0,1.0657022302591923
서울특별시,1998,09,5778.0,5445.0,11223.0,1.0611570247933884
서울특별시,1998,10,5791.0,5280.0,11071.0,1.096780303030303
서울특별시,1998,11,5459.0,4989.0,10448.0,1.0942072559631189
서울특별시,1998,12,5615.0,5238.0,10853.0,1.0719740358915617
서울특별시,1999,01,6330.0,5811.0,12141.0,1.0893133711925658
서울특별시,1999,02,5789.0,5420.0,11209.0,1.068081180811808
서울특별시,1999,03,6314.0,5764.0,12078.0,1.0954198473282444
서울특별시,1999,04,5933.0,5239.0,11172.0,1.132468028249666
서울특별시,1999,05,5433.0,5012.0,10445.0,1.0839984038308061
서울특별시,1999,06,5010.0,4632.0,9642.0,1.0816062176165804
서울특별시,1999,07,5183.0,4814.0,9997.0,1.0766514333194848
서울특별시,1999,08,5180.0,4789.0,9969.0,1.0816454374608477
서울특별시,1999,09,5422.0,5056.0,10478.0,1.0723892405063291
서울특별시,1999,10,5451.0,5133.0,10584.0,1.0619520748100526
서울특별시,1999,11,5221.0,5066.0,10287.0,1.0305961310698777
서울특별시,1999,12,5186.0,4932.0,10118.0,1.0515004055150041
서울특별시,2000,01,6738.0,6128.0,12866.0,1.0995430809399478
서울특별시,2000,02,6227.0,5570.0,11797.0,1.1179533213644524
서울특별시,2000,03,6452.0,6001.0,12453.0,1.075154140976504
서울특별시,2000,04,5662.0,5120.0,10782.0,1.105859375
서울특별시,2000,05,5619.0,5198.0,10817.0,1.08099268949596
서울특별시,2000,06,5086.0,4657.0,9743.0,1.0921193901653425
서울특별시,2000,07,5163.0,4827.0,9990.0,1.069608452454941
서울특별시,2000,08,5523.0,5016.0,10539.0,1.1010765550239234
서울특별시,2000,09,5719.0,5301.0,11020.0,1.0788530465949822
서울특별시,2000,10,5976.0,5683.0,11659.0,1.051557276086574
서울특별시,2000,11,5830.0,5197.0,11027.0,1.1218010390609967
서울특별시,2000,12,5411.0,5050.0,10461.0,1.0714851485148515
서울특별시,2001,01,6199.0,5762.0,11961.0,1.075841721624436
서울특별시,2001,02,5258.0,4901.0,10159.0,1.0728422770863089
서울특별시,2001,03,5681.0,5290.0,10971.0,1.0739130434782609
서울특별시,2001,04,5245.0,4705.0,9950.0,1.1147715196599361
서울특별시,2001,05,4975.0,4674.0,9649.0,1.0643988018827557
서울특별시,2001,06,4389.0,3982.0,8371.0,1.1022099447513811
서울특별시,2001,07,4482.0,4115.0,8597.0,1.0891859052247874
서울특별시,2001,08,4739.0,4425.0,9164.0,1.0709604519774012
서울특별시,2001,09,4794.0,4523.0,9317.0,1.0599159849657307
서울특별시,2001,10,4734.0,4481.0,9215.0,1.0564606114706538
서울특별시,2001,11,4549.0,4293.0,8842.0,1.059631959003028
서울특별시,2001,12,4431.0,4137.0,8568.0,1.0710659898477157
서울특별시,2002,01,5336.0,4771.0,10107.0,1.118423810521903
서울특별시,2002,02,4688.0,4366.0,9054.0,1.0737517178195144
서울특별시,2002,03,4999.0,4808.0,9807.0,1.0397254575707155
서울특별시,2002,04,4581.0,4294.0,8875.0,1.066837447601304
서울특별시,2002,05,4466.0,4219.0,8685.0,1.0585446788338468
서울특별시,2002,06,4102.0,3635.0,7737.0,1.1284731774415406
서울특별시,2002,07,4425.0,3911.0,8336.0,1.1314241881871645
서울특별시,2002,08,4265.0,3896.0,8161.0,1.094712525667351
서울특별시,2002,09,4206.0,3798.0,8004.0,1.1074249605055293
서울특별시,2002,10,4168.0,3896.0,8064.0,1.0698151950718686
서울특별시,2002,11,3971.0,3847.0,7818.0,1.0322329087600728
서울특별시,2002,12,3898.0,3462.0,7360.0,1.1259387637203928
서울특별시,2003,01,4764.0,4540.0,9304.0,1.0493392070484582
서울특별시,2003,02,4405.0,4288.0,8693.0,1.0272854477611941
서울특별시,2003,03,4679.0,4502.0,9181.0,1.0393158596179475
서울특별시,2003,04,4466.0,4115.0,8581.0,1.0852976913730255
서울특별시,2003,05,4437.0,4104.0,8541.0,1.081140350877193
서울특별시,2003,06,3920.0,3698.0,7618.0,1.0600324499729583
서울특별시,2003,07,4104.0,3665.0,7769.0,1.1197817189631651
서울특별시,2003,08,3967.0,3710.0,7677.0,1.0692722371967656
서울특별시,2003,09,4294.0,4066.0,8360.0,1.0560747663551402
서울특별시,2003,10,4615.0,4386.0,9001.0,1.0522115823073415
서울특별시,2003,11,4367.0,4046.0,8413.0,1.0793376173999012
서울특별시,2003,12,4173.0,3916.0,8089.0,1.0656281920326864
서울특별시,2004,01,4881.0,4737.0,9618.0,1.0303989867004433
서울특별시,2004,02,4473.0,4056.0,8529.0,1.102810650887574
서울특별시,2004,03,4803.0,4475.0,9278.0,1.0732960893854748
서울특별시,2004,04,4432.0,4132.0,8564.0,1.0726040658276863
서울특별시,2004,05,4134.0,3952.0,8086.0,1.0460526315789473
서울특별시,2004,06,3912.0,3696.0,7608.0,1.0584415584415585
서울특별시,2004,07,4103.0,3862.0,7965.0,1.0624029000517867
서울특별시,2004,08,4101.0,3869.0,7970.0,1.0599638149392607
서울특별시,2004,09,4234.0,4004.0,8238.0,1.0574425574425574
서울특별시,2004,10,4533.0,4153.0,8686.0,1.0915001203948953
서울특별시,2004,11,4051.0,3883.0,7934.0,1.043265516353335
서울특별시,2004,12,3796.0,3556.0,7352.0,1.0674915635545557
서울특별시,2005,01,4496.0,4205.0,8701.0,1.0692033293697978
서울특별시,2005,02,3752.0,3710.0,7462.0,1.0113207547169811
서울특별시,2005,03,4347.0,4166.0,8513.0,1.043446951512242
서울특별시,2005,04,3910.0,3616.0,7526.0,1.0813053097345133
서울특별시,2005,05,3888.0,3543.0,7431.0,1.0973751058425063
서울특별시,2005,06,3412.0,3351.0,6763.0,1.0182035213369143
서울특별시,2005,07,3747.0,3355.0,7102.0,1.1168405365126677
서울특별시,2005,08,3858.0,3524.0,7382.0,1.09477866061294
서울특별시,2005,09,3926.0,3774.0,7700.0,1.0402755696873345
서울특별시,2005,10,3994.0,3707.0,7701.0,1.0774210952252494
서울특별시,2005,11,3828.0,3567.0,7395.0,1.0731707317073171
서울특별시,2005,12,3521.0,3271.0,6792.0,1.0764292265362274
서울특별시,2006,01,4281.0,4068.0,8349.0,1.0523598820058997
서울특별시,2006,02,4040.0,3752.0,7792.0,1.0767590618336886
서울특별시,2006,03,4550.0,4130.0,8680.0,1.1016949152542372
서울특별시,2006,04,4092.0,3805.0,7897.0,1.0754270696452037
서울특별시,2006,05,4004.0,3775.0,7779.0,1.0606622516556292
서울특별시,2006,06,3808.0,3546.0,7354.0,1.0738860688099268
서울특별시,2006,07,3744.0,3405.0,7149.0,1.0995594713656387
서울특별시,2006,08,3979.0,3780.0,7759.0,1.0526455026455026
서울특별시,2006,09,4082.0,3831.0,7913.0,1.065518141477421
서울특별시,2006,10,4126.0,3924.0,8050.0,1.0514780835881754
서울특별시,2006,11,4035.0,3719.0,7754.0,1.0849690777090615
서울특별시,2006,12,3779.0,3667.0,7446.0,1.0305426779383693
서울특별시,2007,01,4659.0,4410.0,9069.0,1.0564625850340137
서울특별시,2007,02,4145.0,3907.0,8052.0,1.0609163040696186
서울특별시,2007,03,4543.0,4336.0,8879.0,1.047739852398524
서울특별시,2007,04,4287.0,4063.0,8350.0,1.055131676101403
서울특별시,2007,05,4112.0,3937.0,8049.0,1.0444500889001778
서울특별시,2007,06,3906.0,3699.0,7605.0,1.0559610705596107
서울특별시,2007,07,4250.0,3869.0,8119.0,1.098475058154562
서울특별시,2007,08,4542.0,4271.0,8813.0,1.0634511823928823
서울특별시,2007,09,4700.0,4453.0,9153.0,1.0554682236694364
서울특별시,2007,10,4746.0,4519.0,9265.0,1.0502323522903296
서울특별시,2007,11,4376.0,4089.0,8465.0,1.070188310100269
서울특별시,2007,12,3873.0,3557.0,7430.0,1.0888389091931403
서울특별시,2008,01,4999.0,4631.0,9630.0,1.0794644785143597
서울특별시,2008,02,4242.0,3855.0,8097.0,1.1003891050583658
서울특별시,2008,03,4376.0,4035.0,8411.0,1.0845105328376703
서울특별시,2008,04,4090.0,3771.0,7861.0,1.0845929461681252
서울특별시,2008,05,3876.0,3752.0,7628.0,1.033049040511727
서울특별시,2008,06,3663.0,3524.0,7187.0,1.0394438138479
서울특별시,2008,07,3961.0,3729.0,7690.0,1.0622150710646285
서울특별시,2008,08,3855.0,3767.0,7622.0,1.023360764534112
서울특별시,2008,09,4138.0,3939.0,8077.0,1.0505204366590506
서울특별시,2008,10,4175.0,4000.0,8175.0,1.04375
서울특별시,2008,11,3819.0,3529.0,7348.0,1.0821762538962878
서울특별시,2008,12,3632.0,3378.0,7010.0,1.0751924215512136
서울특별시,2009,01,4590.0,4362.0,8952.0,1.0522696011004127
서울특별시,2009,02,3697.0,3543.0,7240.0,1.043465989274626
서울특별시,2009,03,4000.0,3912.0,7912.0,1.0224948875255624
서울특별시,2009,04,3972.0,3693.0,7665.0,1.075548334687246
서울특별시,2009,05,3713.0,3401.0,7114.0,1.0917377241987651
서울특별시,2009,06,3551.0,3332.0,6883.0,1.0657262905162064
서울특별시,2009,07,3699.0,3488.0,7187.0,1.060493119266055
서울특별시,2009,08,3779.0,3559.0,7338.0,1.061815116605788
서울특별시,2009,09,3812.0,3755.0,7567.0,1.0151797603195738
서울특별시,2009,10,3908.0,3778.0,7686.0,1.034409740603494
서울특별시,2009,11,3710.0,3467.0,7177.0,1.0700894144793769
서울특별시,2009,12,3532.0,3341.0,6873.0,1.0571685124214307
서울특별시,2010,01,4556.0,4155.0,8711.0,1.0965102286401924
서울특별시,2010,02,3765.0,3533.0,7298.0,1.0656665723181433
서울특별시,2010,03,4371.0,3976.0,8347.0,1.0993460764587526
서울특별시,2010,04,4002.0,3645.0,7647.0,1.0979423868312757
서울특별시,2010,05,3757.0,3668.0,7425.0,1.0242639040348964
서울특별시,2010,06,3707.0,3500.0,7207.0,1.0591428571428572
서울특별시,2010,07,3700.0,3532.0,7232.0,1.0475651189127972
서울특별시,2010,08,3859.0,3664.0,7523.0,1.0532205240174672
서울특별시,2010,09,4275.0,3950.0,8225.0,1.0822784810126582
서울특별시,2010,10,4407.0,4205.0,8612.0,1.048038049940547
서울특별시,2010,11,4242.0,3954.0,8196.0,1.0728376327769347
서울특별시,2010,12,3480.0,3363.0,6843.0,1.0347903657448707
서울특별시,2011,01,4915.0,4596.0,9511.0,1.06940818102698
서울특별시,2011,02,3619.0,3531.0,7150.0,1.0249221183800623
서울특별시,2011,03,4208.0,4028.0,8236.0,1.044687189672294
서울특별시,2011,04,4052.0,3789.0,7841.0,1.069411454209554
서울특별시,2011,05,3819.0,3718.0,7537.0,1.0271651425497579
서울특별시,2011,06,3625.0,3433.0,7058.0,1.0559277599766967
서울특별시,2011,07,3793.0,3604.0,7397.0,1.052441731409545
서울특별시,2011,08,3917.0,3694.0,7611.0,1.060368164591229
서울특별시,2011,09,3876.0,3708.0,7584.0,1.0453074433656957
서울특별시,2011,10,3784.0,3809.0,7593.0,0.9934365975321606
서울특별시,2011,11,3804.0,3555.0,7359.0,1.070042194092827
서울특별시,2011,12,3441.0,3208.0,6649.0,1.0726309226932669
서울특별시,2012,01,4580.0,4178.0,8758.0,1.096218286261369
서울특별시,2012,02,4140.0,3697.0,7837.0,1.1198268866648633
서울특별시,2012,03,4375.0,3989.0,8364.0,1.0967661067936827
서울특별시,2012,04,3939.0,3761.0,7700.0,1.0473278383408668
서울특별시,2012,05,3928.0,3701.0,7629.0,1.0613347743853012
서울특별시,2012,06,3834.0,3659.0,7493.0,1.0478272752118065
서울특별시,2012,07,3994.0,3846.0,7840.0,1.0384815392615705
서울특별시,2012,08,4143.0,3946.0,8089.0,1.0499239736441968
서울특별시,2012,09,4113.0,3825.0,7938.0,1.0752941176470587
서울특별시,2012,10,4083.0,3934.0,8017.0,1.037874936451449
서울특별시,2012,11,3865.0,3653.0,7518.0,1.0580344921981932
서울특별시,2012,12,3359.0,3372.0,6731.0,0.9961447212336892
서울특별시,2013,01,4375.0,4155.0,8530.0,1.05294825511432
서울특별시,2013,02,3584.0,3461.0,7045.0,1.0355388616006935
서울특별시,2013,03,3782.0,3534.0,7316.0,1.0701754385964912
서울특별시,2013,04,3711.0,3451.0,7162.0,1.0753404810199942
서울특별시,2013,05,3553.0,3290.0,6843.0,1.0799392097264437
서울특별시,2013,06,3375.0,3111.0,6486.0,1.0848601735776278
서울특별시,2013,07,3441.0,3392.0,6833.0,1.0144457547169812
서울특별시,2013,08,3619.0,3412.0,7031.0,1.0606682297772567
서울특별시,2013,09,3627.0,3429.0,7056.0,1.057742782152231
서울특별시,2013,10,3618.0,3327.0,6945.0,1.0874661857529306
서울특별시,2013,11,3412.0,3306.0,6718.0,1.0320629159104657
서울특별시,2013,12,3084.0,3017.0,6101.0,1.0222074908849852
서울특별시,2014,01,4177.0,3861.0,8038.0,1.0818440818440818
서울특별시,2014,02,3515.0,3417.0,6932.0,1.028680128767925
서울특별시,2014,03,3766.0,3487.0,7253.0,1.0800114711786637
서울특별시,2014,04,3733.0,3421.0,7154.0,1.091201403098509
서울특별시,2014,05,3485.0,3393.0,6878.0,1.027114647804303
서울특별시,2014,06,3334.0,3072.0,6406.0,1.0852864583333333
서울특별시,2014,07,3549.0,3426.0,6975.0,1.0359019264448337
서울특별시,2014,08,3684.0,3508.0,7192.0,1.0501710376282782
서울특별시,2014,09,3756.0,3637.0,7393.0,1.0327192741270277
서울특별시,2014,10,3530.0,3457.0,6987.0,1.0211165750650852
서울특별시,2014,11,3195.0,3049.0,6244.0,1.0478845523122335
서울특별시,2014,12,3175.0,3084.0,6259.0,1.0295071335927366
서울특별시,2015,01,4075.0,3958.0,8033.0,1.0295603840323395
서울특별시,2015,02,3420.0,3254.0,6674.0,1.0510141364474492
서울특별시,2015,03,3929.0,3674.0,7603.0,1.0694066412629286
서울특별시,2015,04,3760.0,3475.0,7235.0,1.0820143884892086
서울특별시,2015,05,3591.0,3402.0,6993.0,1.0555555555555556
서울특별시,2015,06,3456.0,3367.0,6823.0,1.0264330264330264
서울특별시,2015,07,3510.0,3375.0,6885.0,1.04
서울특별시,2015,08,3467.0,3339.0,6806.0,1.038334830787661
서울특별시,2015,09,3487.0,3333.0,6820.0,1.046204620462046
서울특별시,2015,10,3456.0,3343.0,6799.0,1.0338019742746036
서울특별시,2015,11,3221.0,3160.0,6381.0,1.0193037974683545
서울특별시,2015,12,2998.0,2955.0,5953.0,1.0145516074450085
서울특별시,2016,01,3825.0,3601.0,7426.0,1.0622049430713691
서울특별시,2016,02,3280.0,3157.0,6437.0,1.0389610389610389
서울특별시,2016,03,3695.0,3481.0,7176.0,1.0614765871875897
서울특별시,2016,04,3372.0,3175.0,6547.0,1.0620472440944881
서울특별시,2016,05,3225.0,3197.0,6422.0,1.0087582108226463
서울특별시,2016,06,3173.0,3060.0,6233.0,1.0369281045751635
서울특별시,2016,07,3326.0,3088.0,6414.0,1.0770725388601037
서울특별시,2016,08,3146.0,3006.0,6152.0,1.0465735196274117
서울특별시,2016,09,3247.0,3045.0,6292.0,1.0663382594417077
서울특별시,2016,10,3035.0,2856.0,5891.0,1.0626750700280112
서울특별시,2016,11,2811.0,2684.0,5495.0,1.0473174366616989
서울특별시,2016,12,2609.0,2442.0,5051.0,1.0683865683865683
서울특별시,2017,01,3311.0,3065.0,6376.0,1.0802610114192497
서울특별시,2017,02,2910.0,2736.0,5646.0,1.0635964912280702
서울특별시,2017,03,3117.0,3016.0,6133.0,1.0334880636604775
서울특별시,2017,04,2813.0,2729.0,5542.0,1.0307805056797361
서울특별시,2017,05,2753.0,2681.0,5434.0,1.0268556508765385
서울특별시,2017,06,2745.0,2616.0,5361.0,1.0493119266055047
서울특별시,2017,07,2748.0,2597.0,5345.0,1.05814401232191
서울특별시,2017,08,2767.0,2673.0,5440.0,1.0351664796109241
서울특별시,2017,09,2833.0,2657.0,5490.0,1.0662401204365826
서울특별시,2017,10,2515.0,2500.0,5015.0,1.006
서울특별시,2017,11,2580.0,2363.0,4943.0,1.0918324164198054
서울특별시,2017,12,2393.0,2271.0,4664.0,1.05372082782915
서울특별시,2018,01,2919.0,2756.0,5675.0,1.059143686502177
서울특별시,2018,02,2413.0,2379.0,4792.0,1.014291719209752
서울특별시,2018,03,2717.0,2561.0,5278.0,1.0609137055837563
서울특별시,2018,04,2565.0,2392.0,4957.0,1.0723244147157192
서울특별시,2018,05,2625.0,2317.0,4942.0,1.1329305135951662
서울특별시,2018,06,2410.0,2193.0,4603.0,1.0989512083903328
서울특별시,2018,07,2482.0,2363.0,4845.0,1.0503597122302157
서울특별시,2018,08,2586.0,2339.0,4925.0,1.1056006840530141
서울특별시,2018,09,2440.0,2247.0,4687.0,1.0858923008455719
서울특별시,2018,10,2466.0,2223.0,4689.0,1.1093117408906883
서울특별시,2018,11,2369.0,2202.0,4571.0,1.0758401453224342
서울특별시,2018,12,2145.0,1965.0,4110.0,1.0916030534351144
서울특별시,2019,01,2700.0,2548.0,5248.0,1.0596546310832025
서울특별시,2019,02,2383.0,2195.0,4578.0,1.0856492027334852
서울특별시,2019,03,2519.0,2292.0,4811.0,1.0990401396160558
서울특별시,2019,04,2394.0,2292.0,4686.0,1.044502617801047
서울특별시,2019,05,2356.0,2168.0,4524.0,1.0867158671586716
서울특별시,2019,06,2226.0,2075.0,4301.0,1.0727710843373495
서울특별시,2019,07,2379.0,2172.0,4551.0,1.0953038674033149
서울특별시,2019,08,2211.0,2119.0,4330.0,1.0434167059933932
서울특별시,2019,09,2225.0,2066.0,4291.0,1.0769603097773475
서울특별시,2019,10,2337.0,2176.0,4513.0,1.0739889705882353
서울특별시,2019,11,2128.0,2042.0,4170.0,1.0421155729676788
서울특별시,2019,12,1953.0,1717.0,3670.0,1.1374490390215493
서울특별시,2020,01,2394.0,2307.0,4701.0,1.0377113133940181
서울특별시,2020,02,2002.0,1925.0,3927.0,1.04
서울특별시,2020,03,2172.0,1954.0,4126.0,1.1115660184237461
서울특별시,2020,04,2096.0,1999.0,4095.0,1.0485242621310655
서울특별시,2020,05,2044.0,1940.0,3984.0,1.0536082474226804
서울특별시,2020,06,1956.0,1930.0,3886.0,1.0134715025906735
서울특별시,2020,07,2011.0,1943.0,3954.0,1.0349974266598043
서울특별시,2020,08,2015.0,1882.0,3897.0,1.0706695005313496
서울특별시,2020,09,2084.0,2024.0,4108.0,1.0296442687747036
서울특별시,2020,10,2021.0,1849.0,3870.0,1.0930232558139534
서울특별시,2020,11,1789.0,1680.0,3469.0,1.0648809523809524
서울특별시,2020,12,1760.0,1668.0,3428.0,1.0551558752997603
서울특별시,2021,01,2260.0,2135.0,4395.0,1.0585480093676816
서울특별시,2021,02,1838.0,1828.0,3666.0,1.0054704595185995
서울특별시,2021,03,2127.0,2079.0,4206.0,1.023088023088023
서울특별시,2021,04,2043.0,1952.0,3995.0,1.0466188524590163
서울특별시,2021,05,2087.0,1909.0,3996.0,1.0932425353588267
서울특별시,2021,06,2033.0,1762.0,3795.0,1.1538024971623155
서울특별시,2021,07,1945.0,1842.0,3787.0,1.0559174809989142
서울특별시,2021,08,1950.0,1908.0,3858.0,1.0220125786163523
서울특별시,2021,09,1939.0,1814.0,3753.0,1.0689084895259096
서울특별시,2021,10,1839.0,1694.0,3533.0,1.0855962219598583
서울특별시,2021,11,1818.0,1695.0,3513.0,1.072566371681416
서울특별시,2021,12,1557.0,1477.0,3034.0,1.05416384563304
서울특별시,2022,01,2196.0,2101.0,4297.0,1.0452165635411708
서울특별시,2022,02,1814.0,1661.0,3475.0,1.0921131848284167
서울특별시,2022,03,2073.0,1954.0,4027.0,1.0609007164790174
서울특별시,2022,04,1848.0,1773.0,3621.0,1.0423011844331642
서울특별시,2022,05,1738.0,1674.0,3412.0,1.038231780167264
서울특별시,2022,06,1636.0,1540.0,3176.0,1.0623376623376624
서울특별시,2022,07,1827.0,1703.0,3530.0,1.0728126834997065
서울특별시,2022,08,1891.0,1779.0,3670.0,1.062956717256886
서울특별시,2022,09,1820.0,1831.0,3651.0,0.99399235390497
서울특별시,2022,10,1794.0,1818.0,3612.0,0.9867986798679867
서울특별시,2022,11,1678.0,1552.0,3230.0,1.0811855670103092
서울특별시,2022,12,1472.0,1429.0,2901.0,1.0300909727081875
서울특별시,2023,01,2054.0,2025.0,4079.0,1.0143209876543209
서울특별시,2023,02,1665.0,1652.0,3317.0,1.007869249394673
서울특별시,2023,03,1844.0,1787.0,3631.0,1.0318970341354226
서울특별시,2023,04,1593.0,1485.0,3078.0,1.0727272727272728
서울특별시,2023,05,1731.0,1571.0,3302.0,1.1018459579885422
서울특별시,2023,06,1596.0,1537.0,3133.0,1.0383864671437866
서울특별시,2023,07,1715.0,1565.0,3280.0,1.095846645367412
서울특별시,2023,08,1712.0,1542.0,3254.0,1.1102464332036317
서울특별시,2023,09,1685.0,1556.0,3241.0,1.082904884318766
서울특별시,2023,10,1703.0,1641.0,3344.0,1.0377818403412553
서울특별시,2023,11,1568.0,1476.0,3044.0,1.062330623306233
서울특별시,2023,12,1391.0,1362.0,2753.0,1.0212922173274597
서울특별시,2024,01,1930.0,1781.0,3711.0,1.0836608646827626
서울특별시,2024,02,1703.0,1679.0,3382.0,1.0142942227516378
서울특별시,2024,03,1764.0,1719.0,3483.0,1.0261780104712042
서울특별시,2024,04,1763.0,1615.0,3378.0,1.091640866873065
서울특별시,2024,05,1742.0,1721.0,3463.0,1.0122022080185937
서울특별시,2024,06,1624.0,1640.0,3264.0,0.9902439024390244
서울특별시,2024,07,1800.0,1700.0,3500.0,1.0588235294117647
서울특별시,2024,08,1757.0,1710.0,3467.0,1.027485380116959
서울특별시,2024,09,1851.0,1829.0,3680.0,1.0120284308365226
서울특별시,2024,10,1930.0,1808.0,3738.0,1.0674778761061947
서울특별시,2024,11,1745.0,1691.0,3436.0,1.031933767001774
서울특별시,2024,12,1601.0,1502.0,3103.0,1.065912117177097
세종특별자치시,2012,01,38.0,35.0,73.0,1.0857142857142856
세종특별자치시,2012,02,43.0,31.0,74.0,1.3870967741935485
세종특별자치시,2012,03,49.0,43.0,92.0,1.1395348837209303
세종특별자치시,2012,04,38.0,46.0,84.0,0.8260869565217391
세종특별자치시,2012,05,42.0,30.0,72.0,1.4
세종특별자치시,2012,06,30.0,48.0,78.0,0.625
세종특별자치시,2012,07,52.0,53.0,105.0,0.9811320754716981
세종특별자치시,2012,08,50.0,42.0,92.0,1.1904761904761905
세종특별자치시,2012,09,43.0,46.0,89.0,0.9347826086956522
세종특별자치시,2012,10,54.0,47.0,101.0,1.148936170212766
세종특별자치시,2012,11,41.0,45.0,86.0,0.9111111111111111
세종특별자치시,2012,12,63.0,45.0,108.0,1.4
세종특별자치시,2013,01,64.0,50.0,114.0,1.28
세종특별자치시,2013,02,47.0,57.0,104.0,0.8245614035087719
세종특별자치시,2013,03,50.0,38.0,88.0,1.3157894736842106
세종특별자치시,2013,04,43.0,35.0,78.0,1.2285714285714286
세종특별자치시,2013,05,41.0,45.0,86.0,0.9111111111111111
세종특별자치시,2013,06,38.0,48.0,86.0,0.7916666666666666
세종특별자치시,2013,07,42.0,60.0,102.0,0.7
세종특별자치시,2013,08,45.0,49.0,94.0,0.9183673469387755
세종특별자치시,2013,09,58.0,57.0,115.0,1.0175438596491229
세종특별자치시,2013,10,39.0,49.0,88.0,0.7959183673469388
